list_id,list_name,list_url,list_tag,list_des
66556135,温柔也是勇敢呐！,http://p1.music.126.net/51XMC5ZRNrQpjEXodRdixQ==/109951164295268784.jpg,"欧美,华语,日语",我喜欢的
537914856,台上打饱嗝我在和雪豹比划,http://p1.music.126.net/GwNcZMSsGPuDxDcC1MJv0w==/109951168203175819.jpg,"欧美,日语,粤语",1！5！
455319179,一鲸落，万物生,http://p1.music.126.net/grmjIvTb45eFy1fhiMGn1w==/109951168043366077.jpg,"清新,ACG",我只想喜欢你，不想在乎那些后果
767182292,网络热歌分享〖持续更新〗,http://p1.music.126.net/Jy2kaTIuKHvxBzxSDDu-7Q==/109951163902687326.jpg,"民谣,流行,华语",加油吧，明天会更好！
455319179,一鲸落，万物生,http://p2.music.126.net/grmjIvTb45eFy1fhiMGn1w==/109951168043366077.jpg,"清新,ACG",我只想喜欢你，不想在乎那些后果
5167064211,「90后的学生时代」听的那些流行歌曲,http://p2.music.126.net/1XStz4ErqyUHtQ8Y0yDjZw==/109951165213970918.jpg,"流行,怀旧,90后",是否有一个首歌会让你想起那个夏天，那段时光，那群人~（不定期更新，听到熟悉的就会添加）
537914856,台上打饱嗝我在和雪豹比划,http://p2.music.126.net/GwNcZMSsGPuDxDcC1MJv0w==/109951168203175819.jpg,"欧美,日语,粤语",1！5！
523765327,500首经典歌曲属于90后的记忆,http://p2.music.126.net/fRBf0uXnOL4chmGeJCNwlA==/109951163571409021.jpg,"华语,怀旧,90后",一些自己平时喜欢听的歌
455319179,一鲸落，万物生,http://p2.music.126.net/grmjIvTb45eFy1fhiMGn1w==/109951168043366077.jpg,"清新,ACG",我只想喜欢你，不想在乎那些后果
3032943581,仙女专用歌单｜无聊的时候来补充能量,http://p2.music.126.net/YbyScqIrVmp-DnErkVc0MQ==/109951165434732830.jpg,"下午茶,清新,放松",· ᴛʜᴇ ғᴀʟʟ ·秋天来了的意思是街边卖糖炒栗子的小店开始排起长队月色一日比一日清素 雨声从热...
2748492595,欧美万评优质女声•萦绕耳畔忆于心间,http://p2.music.126.net/ptx2Jf4PZl3oNLxv4NiADg==/109951164018765577.jpg,"欧美,流行,治愈",Duang~~第二单欧美万评女声来啦~~~此单和之前的欧美万评男声类似，收录1w+欧美女声，优质的欧...
2140976267,99°C耳朵怀孕系列,http://p2.music.126.net/0NtzNlCSqnn8MoZ71gjrMQ==/19224960812270647.jpg,"欧美,电子",听这个歌单 心情会变好哦把耳朵交给这个歌单吧一个能让你升温的歌单:（喜欢就收藏♡♡♡
6813112165,『欧美精选』旋律控的极致享受,http://p2.music.126.net/ir6hBjkn6Ds5S9sym6JYcQ==/109951166127368021.jpg,"欧美,流行",Evening is still with you. 夜晚任与你同在.The wind is gen...
785536399,好听到爆炸的歌，写作业必备歌单!,http://p2.music.126.net/l9bKkpvfwuoME5w537uOeQ==/109951164425926297.jpg,"欧美,流行,电子",欧美各种流行歌曲，在这里绝对有你喜欢的!( •̀∀•́ )会不定时更新！
2748492595,欧美万评优质女声•萦绕耳畔忆于心间,http://p2.music.126.net/ptx2Jf4PZl3oNLxv4NiADg==/109951164018765577.jpg,"欧美,流行,治愈",Duang~~第二单欧美万评女声来啦~~~此单和之前的欧美万评男声类似，收录1w+欧美女声，优质的欧...
37432514,那些只听前奏就中毒的英文歌,http://p2.music.126.net/mQy3lRj6YJ0TW3fM9v85YA==/6643249256145165.jpg,"流行,欧美,快乐",地铁，公交，上班途中，回家路上，一首前奏放松心情
75182300,评论过万的英文歌与潜力股,http://p2.music.126.net/gzsxh-u0mN_OtdrjpbfI8w==/7842816441775262.jpg,"欧美,流行,榜单",听听评论过万的，为评论未过万的潜力股加分……
