song_id,song_name,score,song_url,artist_name,artist_id
1886345442,Keep Your Head Up Princess,100,https://p1.music.126.net/vUZstXP4G3tBXSGi5WbSDg==/109951166512266978.jpg,Anson Seabra,14470054
29412405,In The Shadow Of The Sun,100,https://p1.music.126.net/v9vylpINJPbjjhfGdWd1Zw==/2534374302157990.jpg,Professor Green,41561
404184492,I'll Be Waiting...,100,https://p1.music.126.net/6JQ4J7U7g4hp26yx9boY3A==/1386484164280788.jpg,Pearl,147116
1878812258,Head In The Clouds,100,https://p1.music.126.net/NQ6pIqUwA0NdRh6szqyQsQ==/109951166421319018.jpg,Hayd,31213402
1458667025,Honest,100,https://p1.music.126.net/JfFTebG0ioKhC7Hnd5q_kQ==/109951168746400160.jpg,rei brown,12917017
500412390,Contact,100,https://p1.music.126.net/TPck7lv3kqj9x_iXqx7mOQ==/109951163692316285.jpg,Lulleaux,1115185
484365611,Parties,100,https://p1.music.126.net/P3c_pg1RI5KXw7DFxGEh0w==/109951163784021165.jpg,Jake Miller,776761
1417055605,Million Days,100,https://p1.music.126.net/OCXJq2VEytCN6xIuS7Raag==/109951164630509914.jpg,SABAI,32093901
1341512162,Love Me Back,100,https://p1.music.126.net/fLKkI3nDPDIFTcOdjk7MUQ==/109951163813131048.jpg,RITUAL,12355563
39324743,Renaissance,100,https://p1.music.126.net/u5BAqtU-BAyoADkz4WW-_g==/3285340746299955.jpg,Steve James,43322
500412390,Contact,100,https://p2.music.126.net/TPck7lv3kqj9x_iXqx7mOQ==/109951163692316285.jpg,Lulleaux,1115185
518904648,Paris in the Rain,100,https://p1.music.126.net/4Xf4fRbDc2N30rShLT_irQ==/18251893021647481.jpg,Lauv,1057226
1818983562,Like 1999,100,https://p1.music.126.net/QXn8KN8D4SMzsjl8I6d1bw==/109951165848772660.jpg,Valley,83684
1429355183,Pasta,100,https://p1.music.126.net/QcNBk2NIpPaGnh-T8RIbxQ==/109951164783975870.jpg,New Rules,31007341
1351923466,comethru,100,https://p1.music.126.net/mmMLF6_a1yDnzGO1LVyCeg==/109951163926564641.jpg,Jeremy Zucker,12096183
1496931827,慢慢喜欢你,100,https://p2.music.126.net/5rA_OjkxaS_m49Ks9sV3rg==/109951165422222702.jpg,赵中豪,13523132
1407789605,这就是爱情,100,https://p2.music.126.net/Gx8DZg-b3V2Rbzl3OAClaw==/109951164529838755.jpg,粥粥和小伙,12699514
1932551887,你过得好吗,100,https://p2.music.126.net/lZafvnXy0VjksUbXobOz9w==/109951167207014698.jpg,刘大拿,29588305
1963720173,世面,100,https://p2.music.126.net/mkXS2u12Agi0ynoaMW5JAA==/109951167666078451.jpg,周林,12059074
1406432116,忽然之间,100,https://p2.music.126.net/ImHuntmr0OHPOeyjasJ9aA==/109951164515618204.jpg,阿虾,31093891
1493083969,一分一寸,100,https://p2.music.126.net/9W-qrrC0qV35YNVMcjWI0w==/109951165440845710.jpg,阿YueYue,12227865
1923184888,Letting Go,100,https://p2.music.126.net/zmC73kE-LO370J4kjCZZyA==/109951167087160304.jpg,刘大拿,29588305
1406649619,有些,100,https://p2.music.126.net/8DkTnzi7jdjWGYl4qbwLCg==/109951164517295956.jpg,颜人中,31376161
1425814935,愿你余生漫长,100,https://p2.music.126.net/x8mEAmSeYWPh-lXldUujmg==/109951164738889941.jpg,王贰浪,14312549
1841002409,放空,100,https://p2.music.126.net/ocVnhvD-nXHKEM3TvBUZsw==/109951165931493179.jpg,大籽,33735716
447925342,Meant To Be,100,https://p1.music.126.net/Zi6fKsS9k_Tyy8knE82spg==/109951163371292061.jpg,Arc North,1137410
458725081,Where Is Your Love,100,https://p2.music.126.net/EMk0yFDMCo1mo7IoAVQtKQ==/18607035278626511.jpg,J. Lisk,12121101
534228257,Touch,100,https://p2.music.126.net/fhGTMfI8oAcApCp-MVmmaw==/109951168437709430.jpg,3LAU,762511
500410102,Run Free,100,https://p2.music.126.net/LV_IAlM1CjvvGj8DeL75iw==/109951164372894503.jpg,Deep Chills,1063083
1356658022,Slow Down,100,https://p2.music.126.net/d9d0ys74aC9tCfHtp6jcuA==/109951163975730949.jpg,Madnap,896042
254740,灰姑娘,100,https://p1.music.126.net/G2V8QLXZ-8YOMiyP7NKM1g==/109951163067907696.jpg,梁咏琪,8329
1329722731,无赖,100,https://p1.music.126.net/jCdaVZTBOBkjnXNVPSTJgw==/109951163695425789.jpg,郑中基,6473
213673,前所未见,100,https://p1.music.126.net/rflaznG2itAIecfhQd8JBw==/109951166987508611.jpg,陈慧琳,7235
86030,必杀技,100,https://p1.music.126.net/I70h_5O_dFHXXYSyaylXoA==/100055558139749.jpg,古巨基,2849
1401267466,最爱,100,https://p1.music.126.net/5o2FTeoQiyqMUSoTvRFuUw==/109951164470407520.jpg,阿梨粤,33230219
4164331,Bye Bye Bye,100,https://p2.music.126.net/__TFfEz3M6Coxauyxnmk0g==/1695446930044953.jpg,Lovestoned,95748
4433364,Summer Vibe,100,https://p2.music.126.net/tFn1ZetdVcurWjbq8fxRyA==/672901116242515.jpg,Walk off the Earth,105493
29480187,We Can't Stop,100,https://p2.music.126.net/wnAdYwv2gisI8npJhJIwQA==/109951167307171307.jpg,Boyce Avenue,29709
4154790,Need You Now (iTunes Session),100,https://p2.music.126.net/NvMLT37EMPCI1w7km4DMEg==/109951166588736255.jpg,Lady A,95456
