user_name,user_url,comment
24岁终结者,http://p3.music.126.net/t2ktzcRIGdFGvzqV2nkW1g==/18921495602555802.jpg,[圈]我遇见过李荣浩，那是在工体，我们从工体出来本来想去后巷上个厕所，看见有个人在那里抽烟，仔细一看那不是李荣浩吗。我们围上去要了签名，他说，我现在已经有很多事情是做不了了。其实我很向往你们的生活的。我的日子太单调了。那是我第一次见他，我在工体遇见过很多明星，都感觉没有他的那份气质
安东尼贝尔,http://p2.music.126.net/Wm4uEoVzEeVG-9ULS_9Q3A==/109951167532799799.jpg,不能否认，这首不搭是整张专辑的最美～
徐承一cy,http://p4.music.126.net/Bm56l10OIhZLvsOuzP2GUw==/109951168519327885.jpg,作词：李荣浩作曲：李荣浩混音：李荣浩编曲：李荣浩李荣浩：谁也别想挣我钱[大哭]
肖邦爱上李斯特,http://p4.music.126.net/EVgAuU01rm8ox0HmQVe8ew==/109951167846312898.jpg,李荣浩歌里我最爱的一首
小王同學0424,http://p3.music.126.net/0ORGdfOY_mXg6Nb18zjEGQ==/109951167258168255.jpg,给古巨基写了首怪物，给薛之谦写了首丑八怪，给自己写了首模特[撇嘴][撇嘴][撇嘴]
徐崎荣,http://p3.music.126.net/LHQkaLDE4RLoHu9w__kWdw==/109951168268872807.jpg,浩宝好，我是荣宝，生日快乐，你已经纵横四海了，想一个小时了也不知道祝点啥好。。。那就？祝你眼睛变大。
李荣浩,http://p3.music.126.net/MST3f1Uv77SwFyTf0Gcj5w==/109951168324499292.jpg,七专第六首单曲脱胎换骨感谢收听
月影下的行者,http://p3.music.126.net/SsoQRAwWeyr6VG2RGpPT_g==/1421668541020426.jpg,王菲的笑忘书，前奏的清爽，演唱的空灵，唱出的是明媚的忧伤，是开始找回了能够爱自己的能力的清朗李荣浩的笑忘书，前奏的低沉一下子就听的人心里一沉，随着一句一句似倾诉似呼喊的演唱，是在没有安全感的迷茫中的挣扎，最后又一次回归到低沉的音符上，怎能不催泪。两个版本都是我的心头肉啊。
月亮它先动了心,http://p4.music.126.net/7utxkNYt8N3s6JgtL8opWw==/1364493976508875.jpg,李荣浩长得好像懒羊羊啊，还怪可爱的
Karlxxl,http://p4.music.126.net/1y6LaeRq2jKJLcIz06gzrA==/109951167895026949.jpg,你看着杨丞琳的时候🤔就亲上去了？？
Autism张祁,http://p3.music.126.net/STUj2ab0imOBvkChiqa_TQ==/109951168319805715.jpg,酷酷酷，没得说，炸掉了🔥两个人音色都很棒，很酷很帅❤
暴躁户户,http://p4.music.126.net/ZcMzAKYjY5Bs0xWHXtxm8A==/109951164965544844.jpg,有版权啦！记得20年听这首歌的时候一度以为毛毛在摸鱼[大哭]后来才发现2分8秒“最痛的纪念品”那力量感十足的part就是毛毛唱的[多多大笑]
宇宙藏在可乐里,http://p3.music.126.net/6E8FQnZVlrVXdeYZT_awew==/109951166290113902.jpg,老李头结了婚后就知道搞这些甜甜的歌
Charles-Kay,http://p3.music.126.net/lq7TV6Z9_37DEVD46UR_eg==/109951168886403390.jpg,“日复一日的平凡生活中总要有一束要追求的光”
啊咿呀呦喂哎,http://p4.music.126.net/RwIZRBfVZK_dEiGBwab6zA==/109951163904241933.jpg,我就喜欢这种丑帅丑帅的 咬我呀(；一_一)
走廊灯_关上,http://p4.music.126.net/FiDf1T0dU-ynCqPuTVW9Dw==/109951164196454752.jpg,以前有许嵩，现在又有李荣浩，作为安徽人，我骄傲了。[可爱]
可以做你先生吗,http://p3.music.126.net/Ut8IRv4PxeIK8hSUvd9B4g==/109951164739099070.jpg,每年的这个时候，都要去买最好看的小本本，新的文具盒，里边都是新的满水的笔。书包洗洗干净，写一整页的学期计划，剪清爽的头发，慌慌张张又充满喜悦的做所有事。换上刚晒干还有肥皂味的衬衫，吃一碗热气腾腾的早餐，迎着初秋好闻的风，不情愿又期待地往学校赶去。
驻马店陈冠希,http://p3.music.126.net/jpBWffvNOjMZLhwTGFPV7A==/7826323767024133.jpg,等公车的时候遇见一个小姑娘  抱着整理箱  我猜她应该是辞职了  果然  过会她对着电话另一头说我辞职了，过几天就回家 。这个城市就是这样  每天无数人来又无数人离开   她没有一丝难过 我想她是想离开这座钢铁森林般的城市吧  祝她一切都好。我也是
Ellenonveza,http://p3.music.126.net/5CQf8CM5oK3JoJ7w3mzqwg==/109951163525132232.jpg,独自跑去深圳听李荣浩演唱会，旁边有个热情的男生，一路声嘶力竭地在唱歌，跟我聊天还要把望远镜借给我看。回到家才发现每个录音都有他的声音，如果有缘再见的话。。。。。我想把门票钱要回来哈哈哈哈
WLee_x,http://p3.music.126.net/U4sxXKDoD-Rbxax7piTJtg==/109951167805820658.jpg,因为我知道对你说 “我爱你”你会回答“对不起 你是个好人”所以「我爱你」藏在我心里
马琪龙,http://p4.music.126.net/mjsUHCKHRSiSFHCuTtQtCg==/109951166779312295.jpg,李荣浩：我现在唯一不会的可能就是装修录音棚吧。
梁厉害真厉害,http://p4.music.126.net/kvCK2atmCacJDyXBPLFeZA==/1382086129790654.jpg,叫着韩国人的名字得了台湾大奖写着港味情歌的安徽人
清时7-,http://p3.music.126.net/CuaG4kEd1fdXTOX932ocwA==/109951164107601895.jpg,"从老街听到不将就，再从不将就听到等着等着就老了高考倒计时83天 稳定心态 希望你们都能考到自己心心念念的学校 取得自己理想的成果。不管结果如何 以后回想起来的时候 不后悔就好 。"
心要野鲨啦啦,http://p4.music.126.net/OZBPen_Z3ou_WKijPiW65g==/109951162994231674.jpg,“谢谢你给我的爱”出来时，吓我一跳，突然大声，手机差点扔了[大哭][大哭][大哭][大哭][大哭]
HATTORI_JINZOUNINGEN,http://p4.music.126.net/rFDiLKwK1KZzikTstZJ8sg==/109951165551873747.jpg,封面我以为是丁真。
独性恋,http://p3.music.126.net/4ueWPXZT4uitxRAqXF4qWA==/109951169129947374.jpg,我有个只能做朋友的朋友
帐号已注销,http://p4.music.126.net/SUeqMM8HOIpHv9Nhl9qt9w==/109951165647004069.jpg,词 李荣浩曲 李荣浩吉他 李荣浩和音 李荣浩制作人 李荣浩和李荣浩合作太难了🌝
李荣浩,http://p3.music.126.net/MST3f1Uv77SwFyTf0Gcj5w==/109951168324499292.jpg,《两个普普通通小青年》 谢谢收听
超级无敌小鱼神,http://p3.music.126.net/hbWD02hFSDbm7e3iXxdhKA==/109951169071629907.jpg,不打算收藏了 有人点赞就回来听
GoodGoodbye-,http://p2.music.126.net/RxsPlaTS2LKqPy-oDFfyMA==/109951165270924896.jpg,祝你幸福是假的，祝你幸福也是真的
如若有神明,http://p4.music.126.net/LvjsmEzwvG9Gv1EAhdhkrg==/109951169155634440.jpg,距离高考233天距离艺考不足100天喜欢李荣浩的1441天我知道是你让现在的我变勇敢原来你 就是我寄给2019年6月8日走出考场的自己
绅士家的A酱子,http://p3.music.126.net/b9a3OdKsAwtqxh_xb4dzdw==/109951167102479941.jpg,有些人啊明明已经很晚了，没有谈恋爱也不打游戏，更没有人聊天，可就是不睡觉，要不然怎么都跑来这里听李荣浩的新歌
假若我年少有为,http://p4.music.126.net/8Rd8yMnXJvL3nyGr2vSluQ==/109951163306659168.jpg,虽然只有短短的四秒，但是却展现了李荣浩高超的作词及作曲能力，戛然而止，而意犹未尽，让人浮想联翩，不禁感叹道这一声贝贝是叫女朋友还是叫儿子，听众不由得在这两种选择中来回穿越，体验感十足。此外，这首贝贝也反映了都市快节奏，不光生活工作快，音乐也快。这实在是一首划时代的作品！
Kellinupon,http://p3.music.126.net/bXFJsJuVhbUF7OagyiKxaA==/109951168930413022.jpg,李荣浩你这声音有必要蒙面吗 明牌唱歌
